,image,image height,image width,image area,damage_labels,red value,green value,blue value,sobel edges avg,sobel edges max,sobel edges min,binary edges avg,binary edges median,bianry edges max,binary edges min
6971,6971,152,146,22192,0,120.53519286229272,134.0070295602019,127.8590032444124,0.046355074535080434,0.4786481913457486,1.9626155733547187e-17,16.308940158615716,17.0,25.0,0.0
6972,6972,105,121,12705,0,105.29342778433687,124.63636363636364,121.43762298307753,0.05170392303829158,0.4244100824413844,1.9626155733547187e-17,16.19000393545848,17.0,25.0,0.0
6973,6973,100,95,9500,0,82.93052631578948,103.68336842105263,98.49515789473685,0.041836653442936834,0.3399454169461209,0.0001340340583457417,15.666842105263157,15.0,25.0,0.0
6974,6974,125,96,12000,0,105.32033333333334,125.19691666666667,121.322,0.04855077568398947,0.3381538879138965,0.00014735969222529231,15.32275,14.0,25.0,0.0
6975,6975,149,86,12814,0,124.50483845793663,141.40221632589356,137.1285312938973,0.048074455481872294,0.39373950898261606,0.00019993097617079501,15.59739347588575,15.0,25.0,0.0
6976,6976,325,890,289250,0,97.85330682800345,116.21334831460675,111.8997510803803,0.03726698964991583,0.4368096998240765,0.0,16.55354537597234,18.0,25.0,0.0
6977,6977,225,400,90000,0,97.05086666666666,118.82817777777778,119.13378888888889,0.03861760580555028,0.32086846628111454,9.813077866773593e-18,16.263533333333335,16.0,25.0,0.0
6978,6978,140,178,24920,0,93.15060192616373,116.31605136436598,106.92018459069021,0.04196231017340199,0.339982627443915,0.00015998681342235108,16.517054574638845,18.0,25.0,0.0
6979,6979,124,82,10168,0,117.75049173878836,137.8484461054288,139.82985837922897,0.055908010825629455,0.39119958184914577,0.0,16.060877261998428,16.0,25.0,0.0
6980,6980,150,119,17850,0,90.34890756302521,119.34789915966387,118.09731092436975,0.03744709795372625,0.24946893430880154,0.0,15.241176470588234,14.0,25.0,0.0
6981,6981,121,119,14399,0,82.52468921452879,103.77824848947843,97.20237516494201,0.0384870957242563,0.31717221197492634,7.695029277806762e-05,15.64066949093687,15.0,25.0,0.0
6982,6982,198,68,13464,0,104.68620023767083,120.80072786690434,118.55845216874629,0.05150139557360902,0.4328900820398409,3.925231146709437e-17,16.032902554961378,15.0,25.0,0.0
6983,6983,135,135,18225,0,82.93316872427984,103.8239780521262,92.64993141289438,0.04615498791597506,0.41126683893101085,0.00015222257652119662,15.697283950617283,15.0,25.0,0.0
6984,6984,213,228,48564,0,77.73651264311012,102.08605139609587,96.78374927930155,0.036424253873504356,0.29963443382067445,0.0,16.315727699530516,18.0,25.0,0.0
6985,6985,140,64,8960,0,66.62053571428571,92.27388392857142,75.22053571428572,0.041951575855820114,0.32316248144334475,0.00019327120367483835,15.605357142857143,15.0,25.0,0.0
6986,6986,97,112,10864,0,64.5733615611193,82.82198085419735,75.78101988217968,0.03568224212447687,0.42432765802305583,6.570624513508989e-05,15.89571060382916,16.0,25.0,0.0
6987,6987,116,110,12760,0,67.2826802507837,91.0814263322884,74.20885579937304,0.04798295369456784,0.5942848197102731,0.0,15.775235109717869,16.0,25.0,0.0
6988,6988,69,60,4140,0,90.06280193236715,113.68212560386473,107.38381642512077,0.05003448595709635,0.25424156116815566,0.0003011305750365404,15.057729468599033,14.0,25.0,0.0
6989,6989,74,65,4810,0,60.156964656964654,82.62016632016632,73.91808731808732,0.034430046921240375,0.17683047763022927,5.270982492842036e-05,16.294178794178794,19.0,25.0,0.0
6990,6990,35,38,1330,3,122.30375939849624,141.1563909774436,145.72857142857143,0.04851523135155876,0.23995141741611348,0.0005892556509888228,15.058646616541353,14.0,25.0,0.0
6991,6991,85,170,14450,0,60.43529411764706,80.49301038062283,70.50782006920416,0.03387215975802135,0.2596633547665363,0.00010662962520047594,16.50636678200692,19.0,25.0,0.0
6992,6992,148,145,21460,0,78.40125815470643,97.33909599254427,92.19366262814539,0.033318324690168113,0.29159649705261953,6.192051620264499e-05,16.20815470643057,17.0,25.0,0.0
6993,6993,53,59,3127,0,95.70067157019507,116.64470738727215,126.05116725295811,0.03014441669164688,0.13752641607776495,0.00020142743204595073,16.189318835944995,18.0,25.0,0.0
6994,6994,159,73,11607,0,83.02584647195658,108.06203153269578,105.15550960627208,0.047023149842961895,0.5678571789590146,0.0,16.115533729645904,16.0,25.0,0.0
6995,6995,54,105,5670,3,88.1573192239859,108.20582010582011,106.71164021164022,0.05491793357365943,0.44185302846610364,0.0002911747705766767,16.33880070546737,19.0,25.0,0.0
6996,6996,115,95,10925,0,110.71697940503432,125.17546910755149,117.06398169336384,0.044549170925476486,0.37813940515314615,0.0,16.181052631578947,17.0,25.0,0.0
6997,6997,88,79,6952,0,80.81070195627157,101.2466915995397,87.23878020713464,0.05069543401529398,0.41828892134477,0.0008949263843310084,15.693469505178365,15.0,25.0,0.0
6998,6998,14,265,3710,0,130.9876010781671,157.22803234501347,162.85849056603774,0.046607913267065836,0.32083733704555595,0.0005892556509887835,14.088948787061994,13.0,25.0,0.0
6999,6999,78,92,7176,3,80.33514492753623,102.52438684503902,94.8198160535117,0.0495247984499154,0.4684965429542697,0.0,16.092391304347824,17.0,25.0,0.0
7000,7000,149,204,30396,0,100.88584024213712,125.88070798789315,121.9899657849717,0.06196477800613608,0.5396545212012236,0.0,16.612909593367547,19.0,25.0,0.0
7001,7001,73,80,5840,0,71.9779109589041,95.09571917808219,91.88339041095891,0.05103627112051642,0.29674358463566497,0.0003077006039457446,16.40667808219178,19.0,25.0,0.0
7002,7002,120,158,18960,0,95.8960970464135,117.87262658227849,113.75970464135021,0.045695259390549275,0.38397262939648913,0.00019731424281856357,16.1751582278481,17.0,25.0,0.0
7003,7003,41,45,1845,0,87.29430894308943,99.76151761517615,92.95772357723577,0.07482847848782208,0.49896734276795485,8.01846317158229e-05,14.39241192411924,13.0,25.0,0.0
7004,7004,82,85,6970,0,83.82754662840746,107.28307030129125,98.61119081779053,0.047501164548097594,0.39352711046983857,0.00016754913434065404,15.46413199426112,15.0,25.0,0.0
7005,7005,94,118,11092,0,72.63829787234043,95.40290299314822,81.60710421925712,0.04011879482052795,0.4735192280966521,9.813077866773593e-18,16.243869455463397,17.0,25.0,0.0
7006,7006,61,59,3599,0,90.41650458460684,111.40066685190331,107.74993053626007,0.0405866604554377,0.24769737095127323,0.0001999502052583415,15.739094192831342,16.0,25.0,0.0
7007,7007,118,71,8378,0,106.46096920506088,119.2104320840296,110.99236094533302,0.049255666902217554,0.4160775742800975,1.3877787807814457e-17,16.151706851277154,17.0,25.0,0.0
7008,7008,43,44,1892,0,110.25634249471459,142.4598308668076,151.223044397463,0.02934348702208172,0.19891893981375477,0.00029334960175606114,16.1384778012685,18.0,25.0,0.0
7009,7009,107,90,9630,0,68.02066458982347,95.12409138110073,80.38940809968847,0.0462637954165741,0.5507815986635923,7.068627450977638e-05,15.796469366562825,16.0,25.0,0.0
7010,7010,164,200,32800,0,101.13539634146342,120.50600609756097,125.19966463414634,0.043600695813230596,0.45547354279835284,1.9626155733547187e-17,16.308536585365854,17.0,25.0,0.0
7011,7011,141,303,42723,0,91.48772324040915,111.64869040095499,109.79608173583316,0.03192135618041179,0.29267088545440634,7.254670107583053e-05,16.34721344474873,16.0,25.0,0.0
7012,7012,507,196,99372,0,84.7013343799058,106.3429336231534,100.75439761703498,0.03503378556639863,0.4365228049989157,6.510667613392258e-05,16.224580364690254,16.0,25.0,0.0
7013,7013,26,31,806,3,82.3697270471464,101.363523573201,104.11414392059554,0.043757528429798305,0.2678554351290663,0.0005038667571472668,15.40694789081886,16.0,25.0,0.0
7014,7014,35,20,700,0,118.73857142857143,143.37142857142857,140.56714285714287,0.08835900619370303,0.4647142333145776,0.00019993097617074595,14.005714285714285,12.0,25.0,0.0
7015,7015,60,87,5220,0,52.448659003831416,69.40095785440613,63.72835249042146,0.04357245599582291,0.46117055661979584,0.0003998619523415704,16.239080459770115,18.0,25.0,0.0
7016,7016,144,126,18144,0,108.38161375661376,132.14710097001765,124.64781746031746,0.05435450621428355,0.4206127555388356,0.0,15.54596560846561,14.0,25.0,0.0
7017,7017,121,151,18271,0,106.7520113841607,129.2542280116031,125.67653658803569,0.041677575227060455,0.4489870219492049,6.199311951005996e-05,15.650867494937332,15.0,25.0,0.0
7018,7018,154,96,14784,0,86.09821428571429,106.13007305194805,104.00872564935065,0.04414045877075202,0.3825572089440374,0.00034915723492720926,15.682021103896103,15.0,25.0,0.0
7019,7019,108,117,12636,0,79.3545425767648,103.13232035454257,94.47839506172839,0.04407384748187234,0.4162742985030011,0.00023086738638473893,16.27769863880975,17.0,25.0,0.0
7020,7020,297,147,43659,0,86.00412286126571,108.47238828191209,107.87086282324377,0.03020147374051189,0.25252901988675935,9.227495562505607e-05,16.331203188346045,16.0,25.0,0.0
7021,7021,128,153,19584,0,108.03533496732027,127.42396854575163,121.6783088235294,0.05256015957731817,0.4098663385768054,6.500000000005113e-05,16.48059640522876,18.0,25.0,0.0
7022,7022,53,137,7261,0,88.29114447045862,113.686406831015,117.51824817518248,0.04293753885259822,0.322771374367094,9.469684932360656e-05,15.811871643024377,15.0,25.0,0.0
7023,7023,93,85,7905,0,71.90208728652752,96.19418089816571,86.60657811511702,0.0478379123120437,0.380979576482834,9.736681179943916e-05,16.460974067046173,19.0,25.0,0.0
7024,7024,51,49,2499,3,79.12605042016807,91.17567026810724,84.50340136054422,0.03580791159141786,0.37155817165228366,0.000491931535794623,16.52781112444978,21.0,25.0,0.0
7025,7025,140,129,18060,0,86.63516057585825,111.14629014396456,106.91279069767442,0.04260914068899505,0.36670031542038756,7.071346462445694e-05,15.967552602436323,16.0,25.0,0.0
7026,7026,62,52,3224,3,57.182382133995034,76.45874689826303,70.8151364764268,0.04118297899470276,0.23180932417201697,0.0008434246717135344,15.773573200992557,17.0,25.0,0.0
7027,7027,35,33,1155,0,86.74458874458874,107.88225108225109,99.52207792207793,0.05932691331654125,0.32935070273512157,0.0002886514935638332,15.347186147186147,15.0,25.0,0.0
7028,7028,136,122,16592,0,87.21956364513018,111.57762777242044,113.09890308582449,0.050586351809755674,0.43510101013453,0.0001999309761707754,15.984269527483125,16.0,25.0,0.0
7029,7029,71,70,4970,3,93.37303822937626,111.82877263581489,106.94366197183099,0.049707695530982025,0.30781831778412205,0.0003719412612322195,15.085110663983903,14.0,25.0,0.0
7030,7030,226,286,64636,0,68.03264434680364,89.53809022835571,83.11844792375766,0.037318180744059286,0.42573399600796596,0.0,16.93229779070487,19.0,25.0,0.0
7031,7031,99,157,15543,0,66.0194943061185,80.58412146947178,83.62375345814836,0.02727006860261173,0.4546944721858204,0.0,18.63417615646915,24.0,25.0,0.0
7032,7032,163,40,6520,0,86.7536809815951,109.08803680981595,117.60720858895705,0.04947797158994367,0.3458719457600747,7.483937689294501e-05,15.835122699386503,16.0,25.0,0.0
7033,7033,108,110,11880,0,93.79040404040404,112.40412457912458,102.98779461279462,0.04606569944952991,0.32717370500632886,0.00014412631693275127,15.497727272727273,14.0,25.0,0.0
7034,7034,136,110,14960,0,71.80995989304813,97.97132352941176,96.03275401069519,0.030653371607959022,0.28333817388313737,0.0001013614550003794,16.364304812834224,18.0,25.0,0.0
7035,7035,112,105,11760,0,99.98945578231293,120.83937074829932,118.21581632653061,0.04921749182372568,0.3870967050378287,0.00010295975555962332,15.337925170068027,14.0,25.0,0.0
7036,7036,57,27,1539,0,72.26120857699804,89.4769330734243,78.84340480831709,0.040728009849598526,0.26424887925978396,0.0008939726834669753,14.89993502274204,14.0,25.0,0.0
7037,7037,424,322,136528,0,109.32184606820579,131.4013901910231,131.6877050861362,0.055416523830298534,0.5152716148456817,6.696078431372986e-05,16.1708367514356,16.0,25.0,0.0
7038,7038,135,129,17415,0,95.63324720068906,115.2703990812518,114.4338788400804,0.03556888099769614,0.27338488167625996,1.9626155733547187e-17,16.182486362331325,16.0,25.0,0.0
7039,7039,33,26,858,0,80.5909090909091,98.91724941724942,89.16433566433567,0.04085443553451132,0.1903267389205103,0.0005642498584224441,14.944055944055943,15.0,25.0,0.0
7040,7040,180,194,34920,0,76.64805269186712,96.76380297823597,87.54229667812142,0.03698812909274723,0.3337184858348408,6.334494217652789e-05,15.877290950744559,16.0,25.0,0.0
7041,7041,156,138,21528,0,92.74242846525455,120.35967112597547,119.02141397250092,0.038322802790116885,0.31147492846470237,0.0,15.909838350055741,16.0,25.0,0.0
7042,7042,78,86,6708,0,113.02191413237925,130.18723911747168,121.01267143709005,0.05909853624146935,0.4666729055233092,9.996548808533373e-05,15.88550983899821,16.0,25.0,0.0
7043,7043,41,45,1845,0,89.94742547425474,106.66829268292683,94.32737127371274,0.05137971243183505,0.29177293018928896,0.000280072524523021,16.133875338753388,18.0,25.0,0.0
7044,7044,236,160,37760,0,131.03334216101695,145.36528072033897,141.06880296610169,0.045332263788548766,0.4736144227999006,7.06862745097625e-05,16.376721398305083,16.0,25.0,0.0
7045,7045,76,86,6536,0,134.41661566707467,146.20211138310893,142.94568543451652,0.04998803232172616,0.36644603489601724,7.06862745097625e-05,15.777080783353734,14.0,25.0,0.0
7046,7046,227,165,37455,0,73.84199706314244,95.2502736617274,88.89712988920037,0.03685795356675001,0.3016779040239572,1.9626155733547187e-17,16.43201174743025,19.0,25.0,0.0
7047,7047,97,95,9215,3,96.13304395008139,118.38198589256646,116.99294628323386,0.05334598915884957,0.39687006012262,0.0003403468756590042,16.31101465002713,19.0,25.0,0.0
7048,7048,121,131,15851,3,85.06289823985868,107.50160873131033,103.19014573213046,0.051939097428607216,0.42203625493751135,0.0003482164834390565,16.011860450444768,17.0,25.0,0.0
7049,7049,142,125,17750,3,77.76225352112677,93.41430985915493,93.48016901408451,0.04178029636514696,0.32030931004838376,0.0002083333333333242,16.626140845070424,20.0,25.0,0.0
7050,7050,127,121,15367,0,89.25261924904015,111.07581180451618,104.94748487017635,0.04750614131952033,0.36783653400461647,0.00011252279874928665,15.483373462614693,14.0,25.0,0.0
7051,7051,55,57,3135,0,58.24114832535885,82.1170653907496,68.6334928229665,0.03674907454872353,0.24727737136498612,7.159528109645077e-05,15.638915470494418,16.0,25.0,0.0
7052,7052,173,485,83905,0,90.11282998629402,107.51697753411597,101.33480722245396,0.03625187872107531,0.41137704887472587,6.696078431372987e-05,16.569465466897086,19.0,25.0,0.0
7053,7053,109,160,17440,0,88.09420871559632,109.37511467889908,107.10435779816514,0.03594922715880222,0.4100424725603934,0.00020841091980887267,16.490366972477066,18.0,25.0,0.0
7054,7054,37,144,5328,0,96.45213963963964,115.84966216216216,113.14114114114115,0.05306285146567381,0.40503368130120765,1.0537277523542642e-05,15.480105105105105,15.0,25.0,0.0
7055,7055,212,161,34132,0,125.22779210125395,144.7672272354389,148.8468299542951,0.03206172289489096,0.550833171555822,6.720178832233472e-05,16.428630024610335,17.0,25.0,0.0
7056,7056,161,117,18837,3,67.28513032860859,83.26012634708287,76.24106811063332,0.03778678576999873,0.2639311574933518,6.706434159156313e-05,16.565642087381217,20.0,25.0,0.0
7057,7057,24,23,552,0,133.04710144927537,161.19927536231884,168.32971014492753,0.07945341600861466,0.29555701001144763,0.00018939369864723275,14.06340579710145,13.0,25.0,0.0
7058,7058,24,23,552,0,85.6413043478261,112.06521739130434,110.96557971014492,0.023037861823206433,0.08655914154771137,0.00017612220513570548,14.13586956521739,14.0,25.0,0.0
7059,7059,113,142,16046,0,87.45656238314845,111.54580580830114,109.25034276455192,0.04782308738350264,0.5100029827293743,7.06862745097972e-05,15.857160663093605,16.0,25.0,0.0
7060,7060,173,132,22836,0,67.21562445261867,86.24548957785952,84.00543002277107,0.03550125040937541,0.29850553614078806,0.0002847181876290672,16.592047644070764,20.0,25.0,0.0
7061,7061,147,303,44541,0,95.26535102489841,121.63806380638064,124.151119193552,0.04964717498093699,0.568373931730232,0.0,16.08827821557666,16.0,25.0,0.0
7062,7062,84,92,7728,0,92.82893374741201,118.1281055900621,116.30564182194617,0.048674842167722866,0.3980288405069749,0.00045010695469533996,15.711050724637682,15.0,25.0,0.0
7063,7063,84,41,3444,0,115.56881533101046,134.62369337979095,128.38182346109176,0.04220392039261675,0.2708790182086292,0.000665636184548801,15.008130081300813,13.0,25.0,0.0
7064,7064,35,40,1400,0,126.31285714285714,142.07,140.28357142857143,0.05734286944282525,0.3414771693231966,0.0005646897550120731,14.271428571428572,12.0,25.0,0.0
7065,7065,83,121,10043,3,77.11440804540476,93.47137309568853,86.64213880314647,0.040834476317457305,0.2653541028127976,0.0001999309761707852,16.122373792691427,17.0,25.0,0.0
7066,7066,254,452,114808,0,105.17876803010243,125.09099540101735,123.28060762316215,0.03344765616286657,0.4423983198879021,1.4761984489966784e-05,16.609513274336283,18.0,25.0,0.0
7067,7067,47,11,517,0,60.0,90.72147001934236,75.00193423597679,0.027821168390841967,0.08952438888164962,0.0011472204050764826,14.011605415860735,13.0,25.0,0.0
7068,7068,34,38,1292,0,126.53869969040248,145.84133126934984,145.92260061919504,0.06900022269714803,0.3321316635907567,0.0003707106473828957,14.091331269349846,13.0,25.0,0.0
7069,7069,93,76,7068,0,99.60738539898132,113.36063950198076,109.01839275608376,0.049782976714603404,0.36696504321213835,0.0002887304004376209,16.2693831352575,18.0,25.0,0.0
7070,7070,133,123,16359,0,80.03851091142491,96.05464881716486,92.7901460969497,0.043960242875092245,0.3245212215752481,0.0002588130753978749,16.4810196222263,19.0,25.0,0.0
7071,7071,38,28,1064,3,75.2593984962406,92.86466165413533,90.00657894736842,0.03314743684808236,0.21185799806118547,0.0004057972109239979,14.88345864661654,14.0,25.0,0.0
7072,7072,111,87,9657,0,79.18763591177384,102.97494045769908,97.24614269441855,0.04652975208320439,0.4026055772638813,1.9626155733547187e-17,15.842497670083876,16.0,25.0,0.0
7073,7073,29,53,1537,0,97.29082628497072,121.70266753415746,135.91346779440468,0.03769494807085931,0.2712522670071649,9.736681179942803e-05,14.870527000650618,13.0,25.0,0.0
7074,7074,78,116,9048,0,88.58554376657825,110.04332449160036,106.8959991158267,0.04425538886661392,0.3550369916101044,0.0001527450980392045,15.64102564102564,15.0,25.0,0.0
7075,7075,11,72,792,0,81.09469696969697,103.74747474747475,89.31944444444444,0.06525809901000569,0.3656190133617409,0.001697429797130372,14.116161616161616,13.0,25.0,0.0
7076,7076,83,82,6806,0,73.23714369673817,100.16514839847194,100.28827505142522,0.029350530697898895,0.15794392348157602,6.696078431378538e-05,16.184983837790185,18.0,25.0,0.0
7077,7077,71,94,6674,0,96.90320647287983,118.21890919988013,115.04315253221456,0.05334475495911385,0.2886766541951176,0.0001512718411821589,16.05573868744381,16.0,25.0,0.0
7078,7078,59,57,3363,3,75.44573297650906,89.50936663693132,84.74278917633066,0.04789767179412556,0.27792196947727543,0.0010697481531234997,15.857865001486768,17.0,25.0,0.0
7079,7079,29,27,783,0,89.60536398467433,106.59514687100894,100.51724137931035,0.052340765911053806,0.28138028387149866,0.0011395211530661668,13.607918263090676,12.0,25.0,0.0
7080,7080,43,25,1075,0,95.68558139534883,119.32279069767442,113.62046511627906,0.05294349684771538,0.205572333472599,0.0006900288414256371,14.300465116279069,13.0,25.0,0.0
7081,7081,106,79,8374,0,97.13482206830666,120.79675185096728,112.40566037735849,0.03984441163212595,0.46225142448796985,3.925231146709437e-17,16.846071172677334,20.0,25.0,0.0
7082,7082,184,160,29440,0,80.63345788043478,96.51990489130435,85.64609375,0.04421954154707707,0.4688685599832055,0.0,16.852853260869566,20.0,25.0,0.0
7083,7083,129,76,9804,0,104.60403916768666,122.56905344757241,123.61117911056712,0.03344550822679726,0.28974679235850975,1.9626155733547187e-17,16.109649122807017,16.0,25.0,0.0
7084,7084,189,98,18522,0,82.74468199978404,103.43445632221142,93.63043947737825,0.03487441812471774,0.28239562578912375,0.00021787933639693023,16.344401252564516,18.0,25.0,0.0
7085,7085,44,45,1980,0,82.77727272727273,102.29545454545455,101.74545454545455,0.033168011510542356,0.1991008175327146,0.0003127908872989333,14.813131313131313,13.0,25.0,0.0
7086,7086,7,53,371,0,77.69811320754717,96.02156334231806,101.03504043126685,0.0299325333685254,0.10985746729513532,0.00022237961073934916,12.652291105121293,11.0,25.0,0.0
7087,7087,59,61,3599,0,86.31175326479578,107.4056682411781,108.46429563767714,0.05076864268613692,0.2726400510821287,0.00015307011281981458,15.233120311197554,15.0,25.0,0.0
7088,7088,151,91,13741,3,73.89462193435703,88.80394439997089,85.27268757732334,0.03631119339555617,0.290603410340846,0.00019466233740897954,16.659195109526234,20.0,25.0,0.0
7089,7089,148,174,25752,0,74.47394377135757,94.95332401366885,89.15637620379,0.03983394137192239,0.40410187370545164,7.06862745097972e-05,16.47642901522212,19.0,25.0,0.0
7090,7090,102,86,8772,0,75.95223438212494,95.61263109895121,89.67555859553124,0.04008154900168404,0.2234441121865558,0.0004083271308051996,15.849977200182398,16.0,25.0,0.0
7091,7091,52,51,2652,3,87.55316742081448,100.93778280542986,93.6078431372549,0.05516374762977668,0.42927890166401156,0.0005750880864611664,16.047134238310708,18.0,25.0,0.0
7092,7092,177,135,23895,0,86.43172211759783,107.71362209667295,104.61648880518938,0.04683913534522435,0.5463933186687951,0.00015473610505261097,16.40012554927809,18.0,25.0,0.0
7093,7093,119,99,11781,0,99.38935574229691,118.47534165181224,110.97827009591715,0.04234825679306944,0.41448767028827466,8.273220325136242e-05,16.240811476105595,17.0,25.0,0.0
7094,7094,110,137,15070,0,81.84545454545454,103.81811546118115,100.87219641672196,0.04565897629729925,0.35445938491766465,6.770763130680767e-05,16.850497677504976,20.0,25.0,0.0
7095,7095,34,142,4828,2,94.09942004971002,119.80095277547639,118.57062966031484,0.05584561232779579,0.3088414393552365,0.000422850331585452,15.170256835128418,14.0,25.0,0.0
7096,7096,34,80,2720,3,98.77573529411765,117.36286764705882,125.61654411764705,0.06134691044357859,0.26034794838749004,0.00045029509953234685,15.492647058823529,16.0,25.0,0.0
7097,7097,77,111,8547,0,94.61752661752662,120.22148122148123,132.65063765063766,0.03852063162813892,0.21908459673631686,0.00014887015209158946,15.756873756873757,16.0,25.0,0.0
7098,7098,109,244,26596,3,95.72187546999548,118.44581892013836,116.15028575725673,0.0684999350679218,0.49868680439936935,0.0001357004412869527,16.65983606557377,20.0,25.0,0.0
7099,7099,22,14,308,0,103.56168831168831,133.57142857142858,135.4577922077922,0.05884454993262777,0.2389369821245102,0.002256903361587433,14.824675324675324,18.0,25.0,0.0
7100,7100,21,91,1911,0,94.51282051282051,111.11826268969126,105.03767660910518,0.04472882183485509,0.22148491965942885,0.0004684862060504105,15.521716378859235,15.0,25.0,0.0
7101,7101,90,81,7290,0,44.22949245541838,67.18779149519891,52.256241426611794,0.03420624720166587,0.213065809201189,0.00020833333333332427,16.329218106995885,19.0,25.0,0.0
7102,7102,90,110,9900,0,104.68616161616161,124.14929292929293,122.74060606060605,0.048406024091182866,0.4046568504665976,0.00019993097617074595,15.858888888888888,16.0,25.0,0.0
7103,7103,74,220,16280,0,80.1399262899263,99.4247542997543,98.49957002457002,0.03286650789675813,0.36164715702062883,7.131010250274545e-05,16.78531941031941,20.0,25.0,0.0
7104,7104,118,99,11682,0,130.351823317925,140.037750385208,132.3853792158877,0.05420541360561703,0.39960176013121057,1.9626155733547187e-17,15.871597329224448,15.0,25.0,0.0
7105,7105,162,117,18954,0,85.39959902922865,100.96633955893215,94.8383454679751,0.0508702092673889,0.4234536258322266,0.00018283606672971786,16.259364777883295,17.0,25.0,0.0
7106,7106,132,102,13464,0,113.63680926916221,130.44489007724303,132.30978906714202,0.05236075761451004,0.3689375217743655,0.00010406399784663457,15.519162210338681,14.0,25.0,0.0
7107,7107,40,64,2560,0,58.144140625,77.398046875,61.2828125,0.043322632629907015,0.27317867410172647,0.0005693874991453385,16.098828125,19.0,25.0,0.0
7108,7108,35,46,1610,0,146.7826086956522,169.5062111801242,181.59254658385092,0.045358419131354015,0.36528858234678757,0.000373155762371615,14.93167701863354,14.0,25.0,0.0
7109,7109,29,29,841,0,106.25921521997621,126.31629013079667,132.5885850178359,0.056632597705576125,0.39483043126394923,0.0009661843495067841,14.550535077288941,14.0,25.0,0.0
7110,7110,207,192,39744,0,86.80938003220612,110.23359500805152,109.1947463768116,0.039968619104279485,0.3946783505088911,0.00014530734770810944,16.73276469404187,19.0,25.0,0.0
7111,7111,70,80,5600,0,78.46,103.47285714285714,97.27410714285715,0.05630635211136992,0.46120763428333683,0.0007817244330302615,15.56375,15.0,25.0,0.0
7112,7112,160,153,24480,0,54.793627450980395,69.48925653594772,69.71531862745098,0.029112516929253065,0.3995070385050686,0.0,18.59170751633987,24.0,25.0,0.0
7113,7113,81,69,5589,0,43.56002862766148,68.56503846842011,57.26945786366076,0.04031717840205199,0.18429567669999092,0.00035343137254900675,16.210055466094115,19.0,25.0,0.0
7114,7114,67,107,7169,0,89.50843911284699,109.2216487655182,105.99930255265727,0.05115175969994764,0.35675410479963365,0.00020706033217658695,15.652252754917004,15.0,25.0,0.0
7115,7115,95,53,5035,0,81.38172790466733,100.27010923535254,95.63674280039722,0.03944350058504577,0.24912026535283618,0.00037054945849621763,16.049851042701093,17.0,25.0,0.0
7116,7116,186,100,18600,0,80.09521505376344,105.54150537634409,106.38204301075268,0.034640233105876446,0.43421382620488225,0.0001638575550494543,16.06989247311828,16.0,25.0,0.0
7117,7117,62,90,5580,3,60.45286738351255,79.32491039426523,72.6594982078853,0.04222108982083474,0.3493945203606585,0.0004285552497357733,15.654480286738352,16.0,25.0,0.0
7118,7118,141,139,19599,0,98.63110362773611,122.18705035971223,126.30384203275678,0.03749437559423845,0.30761177213262686,0.0,16.20562273585387,17.0,25.0,0.0
7119,7119,69,55,3795,0,102.43873517786561,133.77285902503294,138.85191040843216,0.04254671209511535,0.2823731206140881,0.00042201286443311465,15.154940711462451,14.0,25.0,0.0
7120,7120,202,234,47268,0,72.05200135398155,93.10118896505035,85.41167385969366,0.033284867432712424,0.340512872000374,8.041606531118192e-06,16.525577557755774,18.0,25.0,0.0
7121,7121,160,213,34080,0,69.31722417840376,93.80510563380281,87.61382042253521,0.03698491308888968,0.49692519675803365,8.035018033705828e-05,16.189172535211267,17.0,25.0,0.0
7122,7122,60,49,2940,3,104.18707482993197,126.5608843537415,120.4343537414966,0.06413449363000354,0.4722492584099957,0.0,15.52687074829932,15.0,25.0,0.0
7123,7123,24,55,1320,0,85.44621212121213,109.97272727272727,112.0469696969697,0.05849512421262108,0.27689986265323396,0.00010551142362411955,16.211363636363636,21.0,25.0,0.0
7124,7124,40,35,1400,0,79.09357142857142,102.62285714285714,100.32071428571429,0.04057211131118114,0.18227842747579548,0.0009998032197775582,14.782857142857143,13.0,25.0,0.0
7125,7125,244,103,25132,0,91.14547190832405,107.89618812669107,104.05562629317205,0.03925190998390698,0.3343531469310079,0.0002697720711934575,15.953047907050772,15.0,25.0,0.0
7126,7126,83,59,4897,3,86.29364917296304,104.35225648356136,98.9111701041454,0.05047177388006089,0.34104144389639857,0.00044214170010086303,15.466612211558097,15.0,25.0,0.0
7127,7127,68,105,7140,3,106.62535014005603,125.88823529411765,121.77198879551821,0.05389635912448068,0.26793580802848177,0.0005098748536627232,15.660224089635854,16.0,25.0,0.0
7128,7128,98,103,10094,0,91.57549039033088,106.07499504656231,99.87933425797503,0.0412517628279924,0.33202221187493713,0.00016493451102120462,16.149593818109768,17.0,25.0,0.0
7129,7129,105,225,23625,0,81.22874074074075,99.88372486772487,95.27373544973545,0.038143464879793,0.35907888919827646,0.00013568627450982057,16.007238095238094,15.0,25.0,0.0
7130,7130,180,106,19080,0,103.47421383647799,122.37117400419287,113.96588050314466,0.049165429759079955,0.3758456807291147,0.0002218908380747775,15.823008385744235,15.0,25.0,0.0
7131,7131,39,36,1404,0,82.53917378917379,101.32905982905983,92.70868945868946,0.045335217630703306,0.3633609040132956,0.000676619939466523,14.057692307692308,13.0,25.0,0.0
